,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
MEOX2,float64,248,224,0,0,0
RBM11,float64,248,224,0,0,0
TSPAN5,float64,248,224,0,0,0
ATP8B2,float64,248,224,0,0,0
PPP1R1A,float64,248,224,0,0,0
TESK1,float64,248,224,0,0,0
SGSM1,float64,248,224,0,0,0
FIGN,float64,248,224,0,0,0
DIPK1B,float64,248,224,0,0,0
CCDC102B,float64,248,224,0,0,0
RTL6,float64,248,224,0,0,0
CAMKV,float64,248,224,0,0,0
SETD6,float64,248,224,0,0,0
BMERB1,float64,248,224,0,0,0
ACOX2,float64,248,224,0,0,0
SLC38A3,float64,248,224,0,0,0
GREB1L,float64,248,224,0,0,0
HIPK3,float64,248,224,0,0,0
MKNK2,float64,248,224,0,0,0
SH2D2A,float64,248,224,0,0,0
ADAP2,float64,248,224,0,0,0
PIM2,float64,248,224,0,0,0
NYNRIN,float64,248,224,0,0,0
WNT16,float64,248,224,0,0,0
DDX25,float64,248,224,0,0,0
PLA2G2D,float64,248,224,0,0,0
PGAP2,float64,248,223,0,0,0
TNFRSF13B,float64,248,223,0,0,0
CACNA1A,float64,248,223,0,0,0
SNAI2,float64,248,223,0,0,0
PLA2G6,float64,248,223,0,0,0
PAGE1,float64,248,223,0,0,0
RAD51D,float64,248,223,0,0,0
TTR,float64,248,223,0,0,0
CYP1A1,float64,248,223,0,0,0
GRP,float64,248,223,0,0,0
ZNF888,float64,248,223,0,0,0
CPN1,float64,248,223,0,0,0
ZSCAN20,float64,248,223,0,0,0
PTN,float64,248,223,0,0,0
CCND2,float64,248,223,0,0,0
HOXA10,float64,248,223,0,0,0
TNNT2,float64,248,223,0,0,0
KCNQ1,float64,248,223,0,0,0
CACNB3,float64,248,223,0,0,0
EPHB1,float64,248,223,0,0,0
ZNF273,float64,248,223,0,0,0
SYCP1,float64,248,223,0,0,0
SWI5,float64,248,223,0,0,0
ZNF667,float64,248,223,0,0,0
SFRP4,float64,248,223,0,0,0
ZNF544,float64,248,223,0,0,0
TRIM46,float64,248,223,0,0,0
VSIG1,float64,248,223,0,0,0
SNX29P2,float64,248,223,0,0,0
ZDHHC23,float64,248,223,0,0,0
TCAIM,float64,248,223,0,0,0
NATD1,float64,248,223,0,0,0
ZNF525,float64,248,223,0,0,0
TRIML2,float64,248,223,0,0,0
ZNF480,float64,248,223,0,0,0
IQCD,float64,248,223,0,0,0
GBP5,float64,248,223,0,0,0
SPSB2,float64,248,223,0,0,0
FAAP24,float64,248,223,0,0,0
FICD,float64,248,223,0,0,0
TMEM106C,float64,248,223,0,0,0
STRADB,float64,248,223,0,0,0
PCDH10,float64,248,223,0,0,0
RGS17,float64,248,223,0,0,0
FZD4,float64,248,223,0,0,0
GOLGA8O,float64,248,222,0,0,0
GLTPD2,float64,248,222,0,0,0
CSAD,float64,248,222,0,0,0
SLC16A4,float64,248,222,0,0,0
CDH16,float64,248,222,0,0,0
PTP4A3,float64,248,222,0,0,0
F7,float64,248,222,0,0,0
THRA,float64,248,222,0,0,0
SRD5A1,float64,248,222,0,0,0
AQP1,float64,248,222,0,0,0
GJC1,float64,248,222,0,0,0
CDX1,float64,248,222,0,0,0
SLC6A11,float64,248,222,0,0,0
SCNN1B,float64,248,222,0,0,0
CDH8,float64,248,222,0,0,0
PDIA2,float64,248,222,0,0,0
CDO1,float64,248,222,0,0,0
CT47A1,float64,248,222,0,0,0
CGB2,float64,248,222,0,0,0
UGT2A3,float64,248,222,0,0,0
SMYD1,float64,248,222,0,0,0
SEMA6D,float64,248,222,0,0,0
SUSD6,float64,248,222,0,0,0
SLAMF6,float64,248,222,0,0,0
SNX22,float64,248,222,0,0,0
STAC,float64,248,222,0,0,0
FZD8,float64,248,222,0,0,0
SYNPO2L,float64,248,222,0,0,0
PCDHB16,float64,248,222,0,0,0
GIMAP4,float64,248,222,0,0,0
SLC25A37,float64,248,222,0,0,0
CLEC2D,float64,248,222,0,0,0
RIMS3,float64,248,222,0,0,0
VPS9D1,float64,248,222,0,0,0
SOWAHB,float64,248,221,0,0,0
DBX1,float64,248,221,0,0,0
DISP2,float64,248,221,0,0,0
CXorf49,float64,248,221,0,0,0
ZBTB39,float64,248,221,0,0,0
SULT1B1,float64,248,221,0,0,0
CUBN,float64,248,221,0,0,0
MAF,float64,248,221,0,0,0
ORM1,float64,248,221,0,0,0
VWF,float64,248,221,0,0,0
VPREB1,float64,248,221,0,0,0
TIE1,float64,248,221,0,0,0
P2RY2,float64,248,221,0,0,0
HAL,float64,248,221,0,0,0
MAGEA12,float64,248,221,0,0,0
CRISP3,float64,248,221,0,0,0
SHH,float64,248,221,0,0,0
ALX1,float64,248,221,0,0,0
TMEM176B,float64,248,221,0,0,0
EFHC1,float64,248,221,0,0,0
PLA2G4F,float64,248,221,0,0,0
PLPPR3,float64,248,221,0,0,0
UNC45B,float64,248,221,0,0,0
ETFBKMT,float64,248,221,0,0,0
KATNAL2,float64,248,221,0,0,0
METTL4,float64,248,221,0,0,0
NAT8L,float64,248,221,0,0,0
IL17RD,float64,248,221,0,0,0
KBTBD8,float64,248,221,0,0,0
SLC39A13,float64,248,221,0,0,0
PLEKHG4B,float64,248,221,0,0,0
TNFRSF13C,float64,248,221,0,0,0
CHAC1,float64,248,221,0,0,0
COLEC11,float64,248,221,0,0,0
PCDH18,float64,248,221,0,0,0
TREM1,float64,248,221,0,0,0
TSHZ2,float64,248,221,0,0,0
SPANXA1,float64,248,221,0,0,0
OLAH,float64,248,221,0,0,0
ELOVL2,float64,248,221,0,0,0
SPANXC,float64,248,221,0,0,0
FOXD3,float64,248,221,0,0,0
ZKSCAN5,float64,248,221,0,0,0
CAPN6,float64,248,221,0,0,0
CCDC66,float64,248,220,0,0,0
SOWAHD,float64,248,220,0,0,0
USP9Y,float64,248,220,0,0,0
ADGRB1,float64,248,220,0,0,0
LAT,float64,248,220,0,0,0
REM1,float64,248,220,0,0,0
PROC,float64,248,220,0,0,0
C2,float64,248,220,0,0,0
PRSS1,float64,248,220,0,0,0
GLI1,float64,248,220,0,0,0
RNASE2,float64,248,220,0,0,0
HSD3B1,float64,248,220,0,0,0
PRF1,float64,248,220,0,0,0
ELN,float64,248,220,0,0,0
GNAZ,float64,248,220,0,0,0
PRTN3,float64,248,220,0,0,0
HOXA11,float64,248,220,0,0,0
ADM,float64,248,220,0,0,0
CRYBB1,float64,248,220,0,0,0
RUNX1T1,float64,248,220,0,0,0
RGS1,float64,248,220,0,0,0
ARHGAP19,float64,248,220,0,0,0
TPSAB1,float64,248,220,0,0,0
NTRK2,float64,248,220,0,0,0
UGT3A2,float64,248,220,0,0,0
ZNF394,float64,248,220,0,0,0
GCSAML,float64,248,220,0,0,0
EPHA10,float64,248,220,0,0,0
ETNK2,float64,248,220,0,0,0
OLFML2B,float64,248,220,0,0,0
PMS2CL,float64,248,220,0,0,0
MAMDC2,float64,248,220,0,0,0
ZNF564,float64,248,220,0,0,0
ZFPM2,float64,248,220,0,0,0
PEX11G,float64,248,220,0,0,0
DACH2,float64,248,220,0,0,0
NPAS2,float64,248,220,0,0,0
IRX2,float64,248,220,0,0,0
RETN,float64,248,220,0,0,0
INPP5E,float64,248,220,0,0,0
PCDHB11,float64,248,220,0,0,0
USP27X,float64,248,219,0,0,0
VGLL3,float64,248,219,0,0,0
DCX,float64,248,219,0,0,0
RDH16,float64,248,219,0,0,0
PENK,float64,248,219,0,0,0
HPN,float64,248,219,0,0,0
PGR,float64,248,219,0,0,0
MMP3,float64,248,219,0,0,0
SLC5A1,float64,248,219,0,0,0
AZU1,float64,248,219,0,0,0
CD72,float64,248,219,0,0,0
ACADL,float64,248,219,0,0,0
PCK1,float64,248,219,0,0,0
HTRA3,float64,248,219,0,0,0
PSG9,float64,248,219,0,0,0
MYBPH,float64,248,219,0,0,0
CLCA4,float64,248,219,0,0,0
CDSN,float64,248,219,0,0,0
ZNF791,float64,248,219,0,0,0
GTDC1,float64,248,219,0,0,0
AASDH,float64,248,219,0,0,0
MIDN,float64,248,219,0,0,0
TIGD5,float64,248,219,0,0,0
ANKRD20A1,float64,248,219,0,0,0
CAPRIN2,float64,248,219,0,0,0
PAOX,float64,248,219,0,0,0
TMEM92,float64,248,219,0,0,0
SLC36A4,float64,248,219,0,0,0
KDM7A,float64,248,219,0,0,0
SLC36A1,float64,248,219,0,0,0
SPAG16,float64,248,219,0,0,0
NAGS,float64,248,219,0,0,0
RHPN1,float64,248,219,0,0,0
ALPK1,float64,248,219,0,0,0
SGIP1,float64,248,219,0,0,0
IL37,float64,248,219,0,0,0
CD300A,float64,248,219,0,0,0
DMGDH,float64,248,219,0,0,0
KLHL21,float64,248,219,0,0,0
RNF150,float64,248,219,0,0,0
KCNK6,float64,248,219,0,0,0
PKIG,float64,248,219,0,0,0
DAGLA,float64,248,219,0,0,0
SESN1,float64,248,219,0,0,0
GFRA2,float64,248,218,0,0,0
UPK2,float64,248,218,0,0,0
DLGAP1,float64,248,218,0,0,0
MDM4,float64,248,218,0,0,0
HOXC11,float64,248,218,0,0,0
KLHL41,float64,248,218,0,0,0
SERPINB7,float64,248,218,0,0,0
C1QL1,float64,248,218,0,0,0
CFTR,float64,248,218,0,0,0
CD19,float64,248,218,0,0,0
ABO,float64,248,218,0,0,0
CYP3A5,float64,248,218,0,0,0
ANOS1,float64,248,218,0,0,0
GJB2,float64,248,218,0,0,0
FMO3,float64,248,218,0,0,0
CD96,float64,248,218,0,0,0
ZNF92,float64,248,218,0,0,0
TTLL4,float64,248,218,0,0,0
ZNF239,float64,248,218,0,0,0
SLC4A8,float64,248,218,0,0,0
CDON,float64,248,218,0,0,0
TENT4A,float64,248,218,0,0,0
PLCXD3,float64,248,218,0,0,0
LRRC31,float64,248,218,0,0,0
PHLPP2,float64,248,218,0,0,0
FBN3,float64,248,218,0,0,0
USP37,float64,248,218,0,0,0
ATG4D,float64,248,218,0,0,0
RIMS1,float64,248,218,0,0,0
LDLRAD3,float64,248,218,0,0,0
MED12L,float64,248,218,0,0,0
PCDH20,float64,248,218,0,0,0
LNX1,float64,248,218,0,0,0
IGDCC4,float64,248,218,0,0,0
NELL1,float64,248,218,0,0,0
ZNF669,float64,248,218,0,0,0
SHISA4,float64,248,218,0,0,0
PIK3IP1,float64,248,218,0,0,0
SPON2,float64,248,218,0,0,0
TRIM62,float64,248,218,0,0,0
TLR7,float64,248,218,0,0,0
PCDHGA11,float64,248,218,0,0,0
MACROD2,float64,248,217,0,0,0
LAMB4,float64,248,217,0,0,0
NKX2-2,float64,248,217,0,0,0
DUSP14,float64,248,217,0,0,0
AHSG,float64,248,217,0,0,0
DNTT,float64,248,217,0,0,0
MYCN,float64,248,217,0,0,0
IL1R1,float64,248,217,0,0,0
SYN1,float64,248,217,0,0,0
FLT1,float64,248,217,0,0,0
ADH6,float64,248,217,0,0,0
PPARG,float64,248,217,0,0,0
GATA4,float64,248,217,0,0,0
RBP2,float64,248,217,0,0,0
RHAG,float64,248,217,0,0,0
FGL1,float64,248,217,0,0,0
SMAGP,float64,248,217,0,0,0
NAIP,float64,248,217,0,0,0
SCARF1,float64,248,217,0,0,0
FHOD3,float64,248,217,0,0,0
FER1L6,float64,248,217,0,0,0
KLHL24,float64,248,217,0,0,0
LIMS2,float64,248,217,0,0,0
MAGI2,float64,248,217,0,0,0
KLB,float64,248,217,0,0,0
PAQR4,float64,248,217,0,0,0
KIAA1958,float64,248,217,0,0,0
ATP6V0D2,float64,248,217,0,0,0
ZNF397,float64,248,217,0,0,0
LILRB4,float64,248,217,0,0,0
ADAMTS15,float64,248,217,0,0,0
ZFP90,float64,248,217,0,0,0
ABCA5,float64,248,217,0,0,0
ABTB1,float64,248,217,0,0,0
TMEM106A,float64,248,217,0,0,0
JAKMIP2,float64,248,217,0,0,0
EAF2,float64,248,217,0,0,0
BCAN,float64,248,217,0,0,0
MAEL,float64,248,217,0,0,0
HHIP,float64,248,217,0,0,0
CELF4,float64,248,217,0,0,0
SELENOI,float64,248,217,0,0,0
FANCF,float64,248,217,0,0,0
ZNF331,float64,248,217,0,0,0
SLC2A4RG,float64,248,217,0,0,0
SMOX,float64,248,217,0,0,0
ZFAT,float64,248,217,0,0,0
LY96,float64,248,217,0,0,0
PTPDC1,float64,248,216,0,0,0
WTIP,float64,248,216,0,0,0
ZFTA,float64,248,216,0,0,0
CXXC4,float64,248,216,0,0,0
MATN3,float64,248,216,0,0,0
FKTN,float64,248,216,0,0,0
TNFRSF6B,float64,248,216,0,0,0
PDGFA,float64,248,216,0,0,0
PGAM2,float64,248,216,0,0,0
XBP1,float64,248,216,0,0,0
EGR1,float64,248,216,0,0,0
COL5A3,float64,248,216,0,0,0
GUCY1B1,float64,248,216,0,0,0
MAP3K10,float64,248,216,0,0,0
FNDC1,float64,248,216,0,0,0
ODAD2,float64,248,216,0,0,0
L1TD1,float64,248,216,0,0,0
ZKSCAN2,float64,248,216,0,0,0
TRIM68,float64,248,216,0,0,0
PRSS57,float64,248,216,0,0,0
PID1,float64,248,216,0,0,0
WDR5B,float64,248,216,0,0,0
SLC22A9,float64,248,216,0,0,0
RFESD,float64,248,216,0,0,0
JPH3,float64,248,216,0,0,0
BAALC,float64,248,216,0,0,0
NR4A3,float64,248,216,0,0,0
ZNF566,float64,248,216,0,0,0
PELI1,float64,248,216,0,0,0
XAGE2,float64,248,216,0,0,0
HBEGF,float64,248,216,0,0,0
GAL3ST2,float64,248,216,0,0,0
RUBCNL,float64,248,216,0,0,0
ZNF430,float64,248,216,0,0,0
ANKRA2,float64,248,216,0,0,0
CYTL1,float64,248,216,0,0,0
DDIT4,float64,248,216,0,0,0
CC2D2A,float64,248,216,0,0,0
ARPP21,float64,248,216,0,0,0
RPUSD1,float64,248,216,0,0,0
LAMP5,float64,248,216,0,0,0
RIMS2,float64,248,216,0,0,0
UST,float64,248,216,0,0,0
EFR3B,float64,248,216,0,0,0
ZNF337,float64,248,216,0,0,0
PCDHGB1,float64,248,216,0,0,0
ANO9,float64,248,215,0,0,0
MEIOC,float64,248,215,0,0,0
EFCAB5,float64,248,215,0,0,0
PSTPIP1,float64,248,215,0,0,0
PDE8B,float64,248,215,0,0,0
VNN1,float64,248,215,0,0,0
LIF,float64,248,215,0,0,0
UGT2B7,float64,248,215,0,0,0
CYP3A7,float64,248,215,0,0,0
MNDA,float64,248,215,0,0,0
MAGEA9,float64,248,215,0,0,0
GUCY1A1,float64,248,215,0,0,0
VEPH1,float64,248,215,0,0,0
GPRASP1,float64,248,215,0,0,0
BICDL1,float64,248,215,0,0,0
KCP,float64,248,215,0,0,0
CYP4V2,float64,248,215,0,0,0
CILP2,float64,248,215,0,0,0
KREMEN2,float64,248,215,0,0,0
TMEM163,float64,248,215,0,0,0
PHOSPHO1,float64,248,215,0,0,0
CSGALNACT1,float64,248,215,0,0,0
CASTOR1,float64,248,215,0,0,0
CYB5D2,float64,248,215,0,0,0
TAF4B,float64,248,215,0,0,0
DISP1,float64,248,215,0,0,0
GUCD1,float64,248,215,0,0,0
RAB40C,float64,248,215,0,0,0
NPL,float64,248,215,0,0,0
ZNF341,float64,248,215,0,0,0
KLHL25,float64,248,215,0,0,0
BHMT2,float64,248,215,0,0,0
DCLRE1B,float64,248,215,0,0,0
ATP6V0A4,float64,248,215,0,0,0
ANKEF1,float64,248,215,0,0,0
ADA2,float64,248,215,0,0,0
Q9UF83,float64,248,215,0,0,0
TESMIN,float64,248,215,0,0,0
PCDHB13,float64,248,215,0,0,0
SIGLEC6,float64,248,214,0,0,0
PPP1R15A,float64,248,214,0,0,0
CYP7B1,float64,248,214,0,0,0
ACTL6B,float64,248,214,0,0,0
LDOC1,float64,248,214,0,0,0
CGA,float64,248,214,0,0,0
UGT2B4,float64,248,214,0,0,0
HPD,float64,248,214,0,0,0
HOXD13,float64,248,214,0,0,0
ZAP70,float64,248,214,0,0,0
NPTX2,float64,248,214,0,0,0
SLC9A3,float64,248,214,0,0,0
COMP,float64,248,214,0,0,0
NDST2,float64,248,214,0,0,0
PER3,float64,248,214,0,0,0
MFAP5,float64,248,214,0,0,0
CEACAM7,float64,248,214,0,0,0
VWA2,float64,248,214,0,0,0
DGKK,float64,248,214,0,0,0
GGT6,float64,248,214,0,0,0
SH2D5,float64,248,214,0,0,0
DET1,float64,248,214,0,0,0
SLC25A42,float64,248,214,0,0,0
SYCE1,float64,248,214,0,0,0
ZNF710,float64,248,214,0,0,0
BPIFB2,float64,248,214,0,0,0
LRRN4,float64,248,214,0,0,0
HERVK_113,float64,248,214,0,0,0
REEP2,float64,248,214,0,0,0
CDH19,float64,248,214,0,0,0
REEP1,float64,248,214,0,0,0
CHST7,float64,248,214,0,0,0
PLCXD1,float64,248,214,0,0,0
ORMDL1,float64,248,214,0,0,0
SEMA5B,float64,248,214,0,0,0
KLHL8,float64,248,214,0,0,0
ST6GALNAC2,float64,248,214,0,0,0
INVS,float64,248,214,0,0,0
NAALAD2,float64,248,214,0,0,0
CCDC69,float64,248,213,0,0,0
GOLGA8Q,float64,248,213,0,0,0
NPHP4,float64,248,213,0,0,0
EFEMP2,float64,248,213,0,0,0
HLA-DQB2,float64,248,213,0,0,0
SLC2A2,float64,248,213,0,0,0
PCSK2,float64,248,213,0,0,0
HLA-G,float64,248,213,0,0,0
CR1,float64,248,213,0,0,0
MMP11,float64,248,213,0,0,0
IL4R,float64,248,213,0,0,0
AOAH,float64,248,213,0,0,0
GCH1,float64,248,213,0,0,0
NTS,float64,248,213,0,0,0
RYK,float64,248,213,0,0,0
XK,float64,248,213,0,0,0
CCL20,float64,248,213,0,0,0
INSM1,float64,248,213,0,0,0
CACNA1C,float64,248,213,0,0,0
GRB14,float64,248,213,0,0,0
ZNF484,float64,248,213,0,0,0
ENTPD8,float64,248,213,0,0,0
SYDE2,float64,248,213,0,0,0
GASK1B,float64,248,213,0,0,0
PLEKHM3,float64,248,213,0,0,0
SYT13,float64,248,213,0,0,0
LFNG,float64,248,213,0,0,0
TET1,float64,248,213,0,0,0
SPPL3,float64,248,213,0,0,0
BPIFB1,float64,248,213,0,0,0
IGFBPL1,float64,248,213,0,0,0
ADCY10,float64,248,213,0,0,0
LMTK3,float64,248,213,0,0,0
FOXC2,float64,248,213,0,0,0
RARRES2,float64,248,213,0,0,0
MYOC,float64,248,213,0,0,0
COL25A1,float64,248,213,0,0,0
ACE2,float64,248,213,0,0,0
TRIM31,float64,248,213,0,0,0
MAN1C1,float64,248,213,0,0,0
ASNSD1,float64,248,213,0,0,0
KCNN3,float64,248,213,0,0,0
TCEAL9,float64,248,213,0,0,0
TMPRSS11E,float64,248,213,0,0,0
TRIM35,float64,248,213,0,0,0
FAM186A,float64,248,212,0,0,0
CAPN8,float64,248,212,0,0,0
GREM1,float64,248,212,0,0,0
ZMYM6,float64,248,212,0,0,0
ANG,float64,248,212,0,0,0
RET,float64,248,212,0,0,0
MYH6,float64,248,212,0,0,0
GATA1,float64,248,212,0,0,0
TAL1,float64,248,212,0,0,0
CYP2J2,float64,248,212,0,0,0
PRKG2,float64,248,212,0,0,0
PTPN21,float64,248,212,0,0,0
RNFT1,float64,248,212,0,0,0
LRRK2,float64,248,212,0,0,0
C6orf141,float64,248,212,0,0,0
UTP14C,float64,248,212,0,0,0
HEPHL1,float64,248,212,0,0,0
ILDR2,float64,248,212,0,0,0
MDGA1,float64,248,212,0,0,0
JOSD2,float64,248,212,0,0,0
FBF1,float64,248,212,0,0,0
DIRAS2,float64,248,212,0,0,0
FAM167A,float64,248,212,0,0,0
ZBTB18,float64,248,212,0,0,0
CITED2,float64,248,212,0,0,0
CCSER1,float64,248,212,0,0,0
SEMA6B,float64,248,212,0,0,0
HEMK1,float64,248,212,0,0,0
TSNARE1,float64,248,211,0,0,0
CCDC144A,float64,248,211,0,0,0
IRAK2,float64,248,211,0,0,0
ABCC6,float64,248,211,0,0,0
CYP3A4,float64,248,211,0,0,0
ITGAM,float64,248,211,0,0,0
PYGM,float64,248,211,0,0,0
VDR,float64,248,211,0,0,0
FABP2,float64,248,211,0,0,0
MYH8,float64,248,211,0,0,0
SI,float64,248,211,0,0,0
PLA2G2A,float64,248,211,0,0,0
CSF2RA,float64,248,211,0,0,0
AKR1C4,float64,248,211,0,0,0
CD86,float64,248,211,0,0,0
STK19,float64,248,211,0,0,0
HHEX,float64,248,211,0,0,0
FOLH1,float64,248,211,0,0,0
MAB21L4,float64,248,211,0,0,0
NICOL1,float64,248,211,0,0,0
TTBK1,float64,248,211,0,0,0
SLC48A1,float64,248,211,0,0,0
LRRN1,float64,248,211,0,0,0
TPGS1,float64,248,211,0,0,0
TEX11,float64,248,211,0,0,0
ARHGEF39,float64,248,211,0,0,0
SLC4A11,float64,248,211,0,0,0
PTPRN2,float64,248,211,0,0,0
RNASE6,float64,248,211,0,0,0
RAB7B,float64,248,211,0,0,0
E2F7,float64,248,211,0,0,0
CYREN,float64,248,211,0,0,0
DUSP16,float64,248,211,0,0,0
BCL2L14,float64,248,211,0,0,0
PDGFD,float64,248,211,0,0,0
SPRTN,float64,248,211,0,0,0
CLSTN2,float64,248,211,0,0,0
CEP15,float64,248,211,0,0,0
ESM1,float64,248,211,0,0,0
ZNF302,float64,248,211,0,0,0
THSD1,float64,248,211,0,0,0
PCDHB10,float64,248,211,0,0,0
NFE2L3,float64,248,211,0,0,0
CHST2,float64,248,211,0,0,0
FRMD3,float64,248,210,0,0,0
ADAMTS3,float64,248,210,0,0,0
TYROBP,float64,248,210,0,0,0
FOXD2,float64,248,210,0,0,0
ZNF189,float64,248,210,0,0,0
CD4,float64,248,210,0,0,0
ASGR1,float64,248,210,0,0,0
PSG1,float64,248,210,0,0,0
TCN2,float64,248,210,0,0,0
S100A5,float64,248,210,0,0,0
ZNF93,float64,248,210,0,0,0
FOSB,float64,248,210,0,0,0
POU4F1,float64,248,210,0,0,0
PTPRCAP,float64,248,210,0,0,0
ENOX2,float64,248,210,0,0,0
SVEP1,float64,248,210,0,0,0
TMEM35A,float64,248,210,0,0,0
SPIN3,float64,248,210,0,0,0
MAP3K21,float64,248,210,0,0,0
SLC24A5,float64,248,210,0,0,0
ZNF738,float64,248,210,0,0,0
ZNF548,float64,248,210,0,0,0
RELT,float64,248,210,0,0,0
VSIG2,float64,248,210,0,0,0
KLHL15,float64,248,210,0,0,0
NELL2,float64,248,210,0,0,0
STK31,float64,248,210,0,0,0
WNT10A,float64,248,210,0,0,0
SLC35C2,float64,248,210,0,0,0
TUBA8,float64,248,210,0,0,0
IGSF9,float64,248,210,0,0,0
RCAN3,float64,248,210,0,0,0
KIF26A,float64,248,210,0,0,0
NINL,float64,248,210,0,0,0
PTPN22,float64,248,210,0,0,0
PCDHGB5,float64,248,210,0,0,0
PCDHGB3,float64,248,210,0,0,0
SNX10,float64,248,210,0,0,0
CRPPA,float64,248,209,0,0,0
COL6A5,float64,248,209,0,0,0
UPK3BL1,float64,248,209,0,0,0
SMIM1,float64,248,209,0,0,0
PER2,float64,248,209,0,0,0
ITM2A,float64,248,209,0,0,0
SRPX2,float64,248,209,0,0,0
ZNF205,float64,248,209,0,0,0
NTN1,float64,248,209,0,0,0
MT1E,float64,248,209,0,0,0
CYP11A1,float64,248,209,0,0,0
MPO,float64,248,209,0,0,0
RGPD2,float64,248,209,0,0,0
PRLR,float64,248,209,0,0,0
KLK7,float64,248,209,0,0,0
NBPF1,float64,248,209,0,0,0
ZNF260,float64,248,209,0,0,0
RNF43,float64,248,209,0,0,0
PSAPL1,float64,248,209,0,0,0
ZDHHC24,float64,248,209,0,0,0
PAMR1,float64,248,209,0,0,0
ZNF813,float64,248,209,0,0,0
ZNF600,float64,248,209,0,0,0
TRIL,float64,248,209,0,0,0
PLD6,float64,248,209,0,0,0
UBE2W,float64,248,209,0,0,0
ZNF653,float64,248,209,0,0,0
ZNF274,float64,248,209,0,0,0
C16orf74,float64,248,209,0,0,0
MFSD14A,float64,248,209,0,0,0
ZNF670,float64,248,209,0,0,0
ZNF747,float64,248,209,0,0,0
RETREG1,float64,248,209,0,0,0
SPINK5,float64,248,209,0,0,0
LRRC4B,float64,248,209,0,0,0
FAM135A,float64,248,209,0,0,0
FBXW2,float64,248,209,0,0,0
TRPC6,float64,248,209,0,0,0
RNF223,float64,248,208,0,0,0
MUCL3,float64,248,208,0,0,0
OGG1,float64,248,208,0,0,0
DLX3,float64,248,208,0,0,0
UGT1A9,float64,248,208,0,0,0
SCGN,float64,248,208,0,0,0
ABCB11,float64,248,208,0,0,0
ZIC2,float64,248,208,0,0,0
ELFN1,float64,248,208,0,0,0
GLI4,float64,248,208,0,0,0
SELL,float64,248,208,0,0,0
ITGAX,float64,248,208,0,0,0
ATP1A2,float64,248,208,0,0,0
PRKX,float64,248,208,0,0,0
ARID5A,float64,248,208,0,0,0
TLE2,float64,248,208,0,0,0
MEP1A,float64,248,208,0,0,0
CENPW,float64,248,208,0,0,0
PPP4R4,float64,248,208,0,0,0
FAM171B,float64,248,208,0,0,0
PPP1R3F,float64,248,208,0,0,0
CREBRF,float64,248,208,0,0,0
CCDC60,float64,248,208,0,0,0
LRRC75A,float64,248,208,0,0,0
CCDC112,float64,248,208,0,0,0
IPMK,float64,248,208,0,0,0
SH3RF2,float64,248,208,0,0,0
ZNF296,float64,248,208,0,0,0
LIPH,float64,248,208,0,0,0
SLCO2A1,float64,248,208,0,0,0
ZNF689,float64,248,208,0,0,0
COA8,float64,248,208,0,0,0
EYA1,float64,248,208,0,0,0
CABLES2,float64,248,208,0,0,0
TRIM55,float64,248,208,0,0,0
SOX17,float64,248,208,0,0,0
HECW2,float64,248,208,0,0,0
B4GALT6,float64,248,208,0,0,0
MTMR7,float64,248,208,0,0,0
RWDD3,float64,248,208,0,0,0
INSIG2,float64,248,208,0,0,0
PRSS21,float64,248,208,0,0,0
FUOM,float64,248,207,0,0,0
CHST10,float64,248,207,0,0,0
TSPOAP1,float64,248,207,0,0,0
RNASE1,float64,248,207,0,0,0
MYZAP,float64,248,207,0,0,0
CHGA,float64,248,207,0,0,0
ODC1,float64,248,207,0,0,0
PAX3,float64,248,207,0,0,0
SULT1E1,float64,248,207,0,0,0
FAM83E,float64,248,207,0,0,0
BRDT,float64,248,207,0,0,0
METRNL,float64,248,207,0,0,0
IGSF10,float64,248,207,0,0,0
KNDC1,float64,248,207,0,0,0
SLC46A3,float64,248,207,0,0,0
ADCK2,float64,248,207,0,0,0
GLYCTK,float64,248,207,0,0,0
NLGN4X,float64,248,207,0,0,0
DCAF4,float64,248,207,0,0,0
ALDH8A1,float64,248,207,0,0,0
IGFLR1,float64,248,207,0,0,0
USP35,float64,248,207,0,0,0
E2F8,float64,248,206,0,0,0
RTL1,float64,248,206,0,0,0
EBF1,float64,248,206,0,0,0
EPHB6,float64,248,206,0,0,0
ADAM12,float64,248,206,0,0,0
TRIAP1,float64,248,206,0,0,0
CEP104,float64,248,206,0,0,0
UGT2B17,float64,248,206,0,0,0
CST1,float64,248,206,0,0,0
IGHG3,float64,248,206,0,0,0
APOA4,float64,248,206,0,0,0
TSPY10,float64,248,206,0,0,0
FCGR2A,float64,248,206,0,0,0
NKX2-5,float64,248,206,0,0,0
CDKN2D,float64,248,206,0,0,0
CX3CL1,float64,248,206,0,0,0
DLX2,float64,248,206,0,0,0
ZNF816,float64,248,206,0,0,0
STYK1,float64,248,206,0,0,0
B4GALNT3,float64,248,206,0,0,0
SHQ1,float64,248,206,0,0,0
SLC4A10,float64,248,206,0,0,0
ECHDC2,float64,248,206,0,0,0
ANKLE1,float64,248,206,0,0,0
GLIS3,float64,248,206,0,0,0
RNFT2,float64,248,206,0,0,0
ZNF419,float64,248,206,0,0,0
C8orf76,float64,248,206,0,0,0
AMDHD1,float64,248,206,0,0,0
PRRX2,float64,248,206,0,0,0
PLA2G12B,float64,248,206,0,0,0
