,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
GALC,float64,248,0,0,0,0
NOP58,float64,248,0,0,0,0
SZRD1,float64,248,0,0,0,0
KCNH2,float64,248,0,0,0,0
CUL1,float64,248,0,0,0,0
FAM114A2,float64,248,0,0,0,0
CYFIP2,float64,248,0,0,0,0
TAB2,float64,248,0,0,0,0
GINM1,float64,248,0,0,0,0
EIF2AK2,float64,248,0,0,0,0
USP36,float64,248,0,0,0,0
KMT2C,float64,248,0,0,0,0
MCOLN3,float64,248,0,0,0,0
CCDC85A,float64,248,0,0,0,0
PUM2,float64,248,0,0,0,0
MRPL43,float64,248,0,0,0,0
ITIH4,float64,248,0,0,0,0
ITIH1,float64,248,0,0,0,0
HPF1,float64,248,0,0,0,0
ZFR,float64,248,0,0,0,0
ZNF280C,float64,248,0,0,0,0
NPFFR2,float64,248,0,0,0,0
PHF21B,float64,248,0,0,0,0
TRAF1,float64,248,0,0,0,0
RC3H2,float64,248,0,0,0,0
IL17RB,float64,248,0,0,0,0
TRAF3IP2,float64,248,0,0,0,0
GYG2,float64,248,0,0,0,0
DCBLD2,float64,248,0,0,0,0
SERPINB3,float64,248,0,0,0,0
SOAT1,float64,248,0,0,0,0
PKP2,float64,248,0,0,0,0
MSH4,float64,248,0,0,0,0
F7,float64,248,0,0,0,0
GDI2,float64,248,0,0,0,0
PRDM1,float64,248,0,0,0,0
ATG5,float64,248,0,0,0,0
TMCC3,float64,248,0,0,0,0
PITHD1,float64,248,0,0,0,0
MTA3,float64,248,0,0,0,0
USP13,float64,248,0,0,0,0
ATP11B,float64,248,0,0,0,0
LAMC2,float64,248,0,0,0,0
CDK14,float64,248,0,0,0,0
SEC61A1,float64,248,0,0,0,0
PPP1R12A,float64,248,0,0,0,0
RASGRF1,float64,248,0,0,0,0
CAMK2B,float64,248,0,0,0,0
CROCC,float64,248,0,0,0,0
POLR3E,float64,248,0,0,0,0
ATP2B4,float64,248,0,0,0,0
ZC3H11A,float64,248,0,0,0,0
RIOK2,float64,248,0,0,0,0
YIPF1,float64,248,0,0,0,0
NDC1,float64,248,0,0,0,0
DGKG,float64,248,0,0,0,0
FLYWCH1,float64,248,0,0,0,0
UNKL,float64,248,0,0,0,0
TBXAS1,float64,248,0,0,0,0
PARP12,float64,248,0,0,0,0
ALDH18A1,float64,248,0,0,0,0
TARBP1,float64,248,0,0,0,0
GATB,float64,248,0,0,0,0
MXD1,float64,248,0,0,0,0
CDK17,float64,248,0,0,0,0
DNAJC25,float64,248,0,0,0,0
SLC2A3,float64,248,0,0,0,0
PSD,float64,248,0,0,0,0
CTDP1,float64,248,0,0,0,0
YBX3,float64,248,0,0,0,0
STYK1,float64,248,0,0,0,0
WNK1,float64,248,0,0,0,0
CCAR1,float64,248,0,0,0,0
OGFR,float64,248,0,0,0,0
GNA15,float64,248,0,0,0,0
CREB3L3,float64,248,0,0,0,0
PIGV,float64,248,0,0,0,0
PTPRU,float64,248,0,0,0,0
SNRNP40,float64,248,0,0,0,0
RIMBP2,float64,248,0,0,0,0
COL11A1,float64,248,0,0,0,0
QSER1,float64,248,0,0,0,0
MPC1,float64,248,0,0,0,0
ACAA1,float64,248,0,0,0,0
BCAT1,float64,248,0,0,0,0
HDAC7,float64,248,0,0,0,0
LZTS1,float64,248,0,0,0,0
PRDM6,float64,248,0,0,0,0
WNT8A,float64,248,0,0,0,0
SPAG4,float64,248,0,0,0,0
NCKAP1,float64,248,0,0,0,0
MRPS35,float64,248,0,0,0,0
GUCY1B1,float64,248,0,0,0,0
SFSWAP,float64,248,0,0,0,0
TNK2,float64,248,0,0,0,0
MON2,float64,248,0,0,0,0
CDH3,float64,248,0,0,0,0
ARSF,float64,248,0,0,0,0
GPBP1,float64,248,0,0,0,0
DGAT2,float64,248,0,0,0,0
ZNF112,float64,248,0,0,0,0
CS,float64,248,0,0,0,0
LTK,float64,248,0,0,0,0
MRPS24,float64,248,0,0,0,0
ELMO2,float64,248,0,0,0,0
WAPL,float64,248,0,0,0,0
VMP1,float64,248,0,0,0,0
APPBP2,float64,248,0,0,0,0
POLD1,float64,248,0,0,0,0
SEZ6,float64,248,0,0,0,0
EIF4B,float64,248,0,0,0,0
SLC6A16,float64,248,0,0,0,0
BICRA,float64,248,0,0,0,0
SPHK2,float64,248,0,0,0,0
RPL18,float64,248,0,0,0,0
CA11,float64,248,0,0,0,0
ISOC2,float64,248,0,0,0,0
U2AF2,float64,248,0,0,0,0
EPN1,float64,248,0,0,0,0
MED29,float64,248,0,0,0,0
AHRR,float64,248,0,0,0,0
GSC2,float64,248,0,0,0,0
ZNF275,float64,248,0,0,0,0
MTMR1,float64,248,0,0,0,0
GPC1,float64,248,0,0,0,0
ADCK1,float64,248,0,0,0,0
HAGH,float64,248,0,0,0,0
RNF4,float64,248,0,0,0,0
CASP8,float64,248,0,0,0,0
LIMCH1,float64,248,0,0,0,0
INTS13,float64,248,0,0,0,0
TM7SF3,float64,248,0,0,0,0
DLX3,float64,248,0,0,0,0
SPA17,float64,248,0,0,0,0
TSPAN32,float64,248,0,0,0,0
CCN5,float64,248,0,0,0,0
DMRT3,float64,248,0,0,0,0
ST3GAL6,float64,248,0,0,0,0
ATP2C2,float64,248,0,0,0,0
NGFR,float64,248,0,0,0,0
CDON,float64,248,0,0,0,0
TAF2,float64,248,0,0,0,0
HIPK2,float64,248,0,0,0,0
TNPO3,float64,248,0,0,0,0
RFXANK,float64,248,0,0,0,0
TMEM161A,float64,248,0,0,0,0
LPAR2,float64,248,0,0,0,0
CTSA,float64,248,0,0,0,0
SUGP2,float64,248,0,0,0,0
SLC12A2,float64,248,0,0,0,0
SNX24,float64,248,0,0,0,0
EYA2,float64,248,0,0,0,0
CNN2,float64,248,0,0,0,0
ABCA7,float64,248,0,0,0,0
SNCAIP,float64,248,0,0,0,0
DDX20,float64,248,0,0,0,0
BTBD1,float64,248,0,0,0,0
FAR2,float64,248,0,0,0,0
BCAS1,float64,248,0,0,0,0
POU1F1,float64,248,0,0,0,0
CHI3L2,float64,248,0,0,0,0
SBNO2,float64,248,0,0,0,0
PMS1,float64,248,0,0,0,0
HMG20B,float64,248,0,0,0,0
CALCRL,float64,248,0,0,0,0
TAF11,float64,248,0,0,0,0
ANKS1A,float64,248,0,0,0,0
AP3D1,float64,248,0,0,0,0
ZNF76,float64,248,0,0,0,0
NHERF2,float64,248,0,0,0,0
NTHL1,float64,248,0,0,0,0
BLTP3A,float64,248,0,0,0,0
GNAI3,float64,248,0,0,0,0
IPO5,float64,248,0,0,0,0
OAT,float64,248,0,0,0,0
WDR3,float64,248,0,0,0,0
PKN2,float64,248,0,0,0,0
WDR18,float64,248,0,0,0,0
TRAM2,float64,248,0,0,0,0
NTN1,float64,248,0,0,0,0
GLP2R,float64,248,0,0,0,0
MCM10,float64,248,0,0,0,0
DGKA,float64,248,0,0,0,0
ERBB3,float64,248,0,0,0,0
ROPN1,float64,248,0,0,0,0
ANKRD44,float64,248,0,0,0,0
KARS1,float64,248,0,0,0,0
ADAT1,float64,248,0,0,0,0
PDIA5,float64,248,0,0,0,0
TBC1D22B,float64,248,0,0,0,0
NDUFB4,float64,248,0,0,0,0
SPEN,float64,248,0,0,0,0
MYLK,float64,248,0,0,0,0
ZC3H15,float64,248,0,0,0,0
MAP2K4,float64,248,0,0,0,0
PACC1,float64,248,0,0,0,0
SNAP91,float64,248,0,0,0,0
SLK,float64,248,0,0,0,0
CYB5R4,float64,248,0,0,0,0
COL17A1,float64,248,0,0,0,0
GSTO2,float64,248,0,0,0,0
SEC61A2,float64,248,0,0,0,0
PRKCQ,float64,248,0,0,0,0
TLE2,float64,248,0,0,0,0
ASB1,float64,248,0,0,0,0
FAM107B,float64,248,0,0,0,0
ME1,float64,248,0,0,0,0
TBC1D1,float64,248,0,0,0,0
CDK13,float64,248,0,0,0,0
MTHFD2,float64,248,0,0,0,0
SLC9A7,float64,248,0,0,0,0
FOXJ2,float64,248,0,0,0,0
YBX1,float64,248,0,0,0,0
PDE4A,float64,248,0,0,0,0
PPP2R5A,float64,248,0,0,0,0
CTNNA2,float64,248,0,0,0,0
ELAVL1,float64,248,0,0,0,0
TIE1,float64,248,0,0,0,0
DIP2B,float64,248,0,0,0,0
SMARCD1,float64,248,0,0,0,0
KDM4A,float64,248,0,0,0,0
NFYC,float64,248,0,0,0,0
ZMYND12,float64,248,0,0,0,0
SLC9A3,float64,248,0,0,0,0
NGEF,float64,248,0,0,0,0
ASPM,float64,248,0,0,0,0
CD84,float64,248,0,0,0,0
ELOVL1,float64,248,0,0,0,0
SPI1,float64,248,0,0,0,0
POLR1H,float64,248,0,0,0,0
MPPED2,float64,248,0,0,0,0
CLDN18,float64,248,0,0,0,0
ZBTB11,float64,248,0,0,0,0
ATXN3,float64,248,0,0,0,0
GOLGA5,float64,248,0,0,0,0
FGFR2,float64,248,0,0,0,0
LRRC40,float64,248,0,0,0,0
ISOC1,float64,248,0,0,0,0
EML1,float64,248,0,0,0,0
TRMT11,float64,248,0,0,0,0
THUMPD1,float64,248,0,0,0,0
MSANTD3,float64,248,0,0,0,0
KIF26A,float64,248,0,0,0,0
ATG2B,float64,248,0,0,0,0
ARFGEF1,float64,248,0,0,0,0
ACSM2B,float64,248,0,0,0,0
ZFAT,float64,248,0,0,0,0
MTFR1,float64,248,0,0,0,0
STAG3,float64,248,0,0,0,0
FECH,float64,248,0,0,0,0
MYO9A,float64,248,0,0,0,0
DDX3Y,float64,248,0,0,0,0
PFKP,float64,248,0,0,0,0
IDI1,float64,248,0,0,0,0
SP100,float64,248,0,0,0,0
KLF6,float64,248,0,0,0,0
PLPP1,float64,248,0,0,0,0
NEO1,float64,248,0,0,0,0
TRAM1,float64,248,0,0,0,0
PHKA1,float64,248,0,0,0,0
TNFRSF1A,float64,248,0,0,0,0
CACNB1,float64,248,0,0,0,0
EVI5,float64,248,0,0,0,0
STOML1,float64,248,0,0,0,0
PKM,float64,248,0,0,0,0
DHX29,float64,248,0,0,0,0
DNTTIP2,float64,248,0,0,0,0
METTL22,float64,248,0,0,0,0
TP53BP1,float64,248,0,0,0,0
TRO,float64,248,0,0,0,0
RRP15,float64,248,0,0,0,0
RHOA,float64,248,0,0,0,0
DHX8,float64,248,0,0,0,0
PRKCZ,float64,248,0,0,0,0
ZFY,float64,248,0,0,0,0
IARS2,float64,248,0,0,0,0
SYT1,float64,248,0,0,0,0
NAV3,float64,248,0,0,0,0
IDH3G,float64,248,0,0,0,0
ROGDI,float64,248,0,0,0,0
PDZD4,float64,248,0,0,0,0
ATP2B3,float64,248,0,0,0,0
ROCK1,float64,248,0,0,0,0
CBFB,float64,248,0,0,0,0
PDK3,float64,248,0,0,0,0
HYAL2,float64,248,0,0,0,0
HDAC4,float64,248,0,0,0,0
RASSF1,float64,248,0,0,0,0
FGFR3,float64,248,0,0,0,0
IFI35,float64,248,0,0,0,0
HEATR6,float64,248,0,0,0,0
COASY,float64,248,0,0,0,0
PLEKHH3,float64,248,0,0,0,0
MEF2A,float64,248,0,0,0,0
OTUD5,float64,248,0,0,0,0
TFE3,float64,248,0,0,0,0
TBC1D25,float64,248,0,0,0,0
ACSL4,float64,248,0,0,0,0
INPP5A,float64,248,0,0,0,0
GPKOW,float64,248,0,0,0,0
GRIPAP1,float64,248,0,0,0,0
FTSJ1,float64,248,0,0,0,0
PRR11,float64,248,0,0,0,0
REEP1,float64,248,0,0,0,0
ATP11A,float64,248,0,0,0,0
POLR1A,float64,248,0,0,0,0
LAPTM4A,float64,248,0,0,0,0
TTC7A,float64,248,0,0,0,0
IP6K2,float64,248,0,0,0,0
SRBD1,float64,248,0,0,0,0
KIF2A,float64,248,0,0,0,0
RASGRP2,float64,248,0,0,0,0
PSME4,float64,248,0,0,0,0
IFT80,float64,248,0,0,0,0
SIRT2,float64,248,0,0,0,0
ERLEC1,float64,248,0,0,0,0
PPP2R5B,float64,248,0,0,0,0
PYGM,float64,248,0,0,0,0
PAGE1,float64,248,0,0,0,0
PITX1,float64,248,0,0,0,0
TRPC7,float64,248,0,0,0,0
MAST4,float64,248,0,0,0,0
ADGRF5,float64,248,0,0,0,0
SDK2,float64,248,0,0,0,0
ADAM7,float64,248,0,0,0,0
NUP133,float64,248,0,0,0,0
NUCKS1,float64,248,0,0,0,0
VPS35,float64,248,0,0,0,0
DNAJA2,float64,248,0,0,0,0
BCL3,float64,248,0,0,0,0
KCNAB2,float64,248,0,0,0,0
ABCC9,float64,248,0,0,0,0
GAL,float64,248,0,0,0,0
CLEC2D,float64,248,0,0,0,0
FUNDC1,float64,248,0,0,0,0
MAOB,float64,248,0,0,0,0
RORA,float64,248,0,0,0,0
DRD4,float64,248,0,0,0,0
TGFBR3,float64,248,0,0,0,0
PLA2G10,float64,248,0,0,0,0
HES2,float64,248,0,0,0,0
ATP1B3,float64,248,0,0,0,0
NEDD4,float64,248,0,0,0,0
PIGB,float64,248,0,0,0,0
MAPK6,float64,248,0,0,0,0
GNB5,float64,248,0,0,0,0
RAB27A,float64,248,0,0,0,0
HDHD5,float64,248,0,0,0,0
UFD1,float64,248,0,0,0,0
LRP6,float64,248,0,0,0,0
GUCY2C,float64,248,0,0,0,0
SCT,float64,248,0,0,0,0
PHRF1,float64,248,0,0,0,0
ELP1,float64,248,0,0,0,0
NUCB2,float64,248,0,0,0,0
PFN2,float64,248,0,0,0,0
PTPN3,float64,248,0,0,0,0
SPTB,float64,248,0,0,0,0
DAPP1,float64,248,0,0,0,0
FGF10,float64,248,0,0,0,0
SLC44A1,float64,248,0,0,0,0
TMEM260,float64,248,0,0,0,0
SMG6,float64,248,0,0,0,0
EXOC5,float64,248,0,0,0,0
CLTCL1,float64,248,0,0,0,0
FGF22,float64,248,0,0,0,0
FSTL3,float64,248,0,0,0,0
DGCR2,float64,248,0,0,0,0
RNF126,float64,248,0,0,0,0
MNT,float64,248,0,0,0,0
ZXDC,float64,248,0,0,0,0
JMJD6,float64,248,0,0,0,0
POLB,float64,248,0,0,0,0
ST6GALNAC1,float64,248,0,0,0,0
WIPI1,float64,248,0,0,0,0
FRMPD1,float64,248,0,0,0,0
GBA2,float64,248,0,0,0,0
NDST1,float64,248,0,0,0,0
ASNS,float64,248,0,0,0,0
AP3M2,float64,248,0,0,0,0
CNGB1,float64,248,0,0,0,0
ST6GALNAC2,float64,248,0,0,0,0
CHAT,float64,248,0,0,0,0
PABPC1,float64,248,0,0,0,0
TESK2,float64,248,0,0,0,0
CFAP20,float64,248,0,0,0,0
CSNK2A2,float64,248,0,0,0,0
PTPN21,float64,248,0,0,0,0
EIF2B3,float64,248,0,0,0,0
CAMK2A,float64,248,0,0,0,0
TCOF1,float64,248,0,0,0,0
CDC42,float64,248,0,0,0,0
OSBPL3,float64,248,0,0,0,0
EPHA8,float64,248,0,0,0,0
SLC12A3,float64,248,0,0,0,0
RAD18,float64,248,0,0,0,0
ATP2B1,float64,248,0,0,0,0
TRPM5,float64,248,0,0,0,0
NCK2,float64,248,0,0,0,0
MAP4K4,float64,248,0,0,0,0
MGAT4A,float64,248,0,0,0,0
RPL31,float64,248,0,0,0,0
WDR1,float64,248,0,0,0,0
SNX13,float64,248,0,0,0,0
MS4A12,float64,248,0,0,0,0
ARHGAP10,float64,248,0,0,0,0
RPS6KA2,float64,248,0,0,0,0
ING3,float64,248,0,0,0,0
VASH1,float64,248,0,0,0,0
LMCD1,float64,248,0,0,0,0
BUD23,float64,248,0,0,0,0
SEL1L,float64,248,0,0,0,0
TRIP13,float64,248,0,0,0,0
ATP6AP1,float64,248,0,0,0,0
TCF3,float64,248,0,0,0,0
TRIB2,float64,248,0,0,0,0
DAZAP1,float64,248,0,0,0,0
MBD3,float64,248,0,0,0,0
PRLH,float64,248,0,0,0,0
HLTF,float64,248,0,0,0,0
FAM50A,float64,248,0,0,0,0
FAM3A,float64,248,0,0,0,0
CPSF1,float64,248,0,0,0,0
MYO3B,float64,248,0,0,0,0
CYBRD1,float64,248,0,0,0,0
CDH19,float64,248,0,0,0,0
PDCD2,float64,248,0,0,0,0
SLC6A15,float64,248,0,0,0,0
RDH11,float64,248,0,0,0,0
PRKACA,float64,248,0,0,0,0
ADGRL1,float64,248,0,0,0,0
SPP2,float64,248,0,0,0,0
ACTN1,float64,248,0,0,0,0
ZFYVE26,float64,248,0,0,0,0
RPS6KA6,float64,248,0,0,0,0
EPN2,float64,248,0,0,0,0
PTPN18,float64,248,0,0,0,0
LIMS2,float64,248,0,0,0,0
ASIC4,float64,248,0,0,0,0
SPEG,float64,248,0,0,0,0
LNX1,float64,248,0,0,0,0
ALDH3A2,float64,248,0,0,0,0
TFRC,float64,248,0,0,0,0
SREBF1,float64,248,0,0,0,0
TRPC5,float64,248,0,0,0,0
AFF4,float64,248,0,0,0,0
UBE2D1,float64,248,0,0,0,0
PALS1,float64,248,0,0,0,0
RHOBTB1,float64,248,0,0,0,0
SMC1A,float64,248,0,0,0,0
HSD17B10,float64,248,0,0,0,0
MARK2,float64,248,0,0,0,0
HMMR,float64,248,0,0,0,0
CHFR,float64,248,0,0,0,0
TRHDE,float64,248,0,0,0,0
P4HA2,float64,248,0,0,0,0
FCGR2B,float64,248,0,0,0,0
NFATC3,float64,248,0,0,0,0
TRNT1,float64,248,0,0,0,0
ACADVL,float64,248,0,0,0,0
STK10,float64,248,0,0,0,0
FBXW11,float64,248,0,0,0,0
ACAP1,float64,248,0,0,0,0
CRMP1,float64,248,0,0,0,0
EVC,float64,248,0,0,0,0
DERL2,float64,248,0,0,0,0
SIDT1,float64,248,0,0,0,0
NDE1,float64,248,0,0,0,0
IRAG1,float64,248,0,0,0,0
TMEM38A,float64,248,0,0,0,0
AP1M1,float64,248,0,0,0,0
PVR,float64,248,0,0,0,0
XRCC1,float64,248,0,0,0,0
SCARB1,float64,248,0,0,0,0
CYP2W1,float64,248,0,0,0,0
MCM2,float64,248,0,0,0,0
MOV10L1,float64,248,0,0,0,0
PANX2,float64,248,0,0,0,0
SELENOO,float64,248,0,0,0,0
TP63,float64,248,0,0,0,0
ALPK1,float64,248,0,0,0,0
LLGL2,float64,248,0,0,0,0
PDE8A,float64,248,0,0,0,0
CLCN4,float64,248,0,0,0,0
NLE1,float64,248,0,0,0,0
SDHA,float64,248,0,0,0,0
SMARCE1,float64,248,0,0,0,0
FNDC8,float64,248,0,0,0,0
GSDMB,float64,248,0,0,0,0
KDM5A,float64,248,0,0,0,0
ADAM11,float64,248,0,0,0,0
PPP2R3A,float64,248,0,0,0,0
FERMT2,float64,248,0,0,0,0
ABCB11,float64,248,0,0,0,0
DHRS9,float64,248,0,0,0,0
CD5L,float64,248,0,0,0,0
PTGS2,float64,248,0,0,0,0
IGF2BP2,float64,248,0,0,0,0
MAP3K13,float64,248,0,0,0,0
ST6GAL1,float64,248,0,0,0,0
TBX21,float64,248,0,0,0,0
FRY,float64,248,0,0,0,0
PICALM,float64,248,0,0,0,0
NSF,float64,248,0,0,0,0
GLI2,float64,248,0,0,0,0
CLASP1,float64,248,0,0,0,0
MRPS34,float64,248,0,0,0,0
NOTCH3,float64,248,0,0,0,0
CLNS1A,float64,248,0,0,0,0
PPP2R2C,float64,248,0,0,0,0
TEAD2,float64,248,0,0,0,0
EED,float64,248,0,0,0,0
CDHR2,float64,248,0,0,0,0
SNCB,float64,248,0,0,0,0
TSG101,float64,248,0,0,0,0
NCBP3,float64,248,0,0,0,0
ATP2A3,float64,248,0,0,0,0
CA12,float64,248,0,0,0,0
MGLL,float64,248,0,0,0,0
NTN4,float64,248,0,0,0,0
BCS1L,float64,248,0,0,0,0
NUAK1,float64,248,0,0,0,0
DPP8,float64,248,0,0,0,0
SLC24A1,float64,248,0,0,0,0
ZNF532,float64,248,0,0,0,0
SCARF1,float64,248,0,0,0,0
LMAN1,float64,248,0,0,0,0
HACD3,float64,248,0,0,0,0
IPCEF1,float64,248,0,0,0,0
ZZEF1,float64,248,0,0,0,0
NOX3,float64,248,0,0,0,0
ENO1,float64,248,0,0,0,0
SLC12A1,float64,248,0,0,0,0
MYDGF,float64,248,0,0,0,0
ANO8,float64,248,0,0,0,0
TUBE1,float64,248,0,0,0,0
ARHGEF10L,float64,248,0,0,0,0
TXK,float64,248,0,0,0,0
WSCD2,float64,248,0,0,0,0
KCNQ2,float64,248,0,0,0,0
TACR2,float64,248,0,0,0,0
ACTR6,float64,248,0,0,0,0
TIPIN,float64,248,0,0,0,0
SRI,float64,248,0,0,0,0
EIF4G3,float64,248,0,0,0,0
NUP37,float64,248,0,0,0,0
SEMA3A,float64,248,0,0,0,0
GTSE1,float64,248,0,0,0,0
SEMA3C,float64,248,0,0,0,0
TTC38,float64,248,0,0,0,0
ACAT1,float64,248,0,0,0,0
GRAMD4,float64,248,0,0,0,0
CELSR1,float64,248,0,0,0,0
WNT8B,float64,248,0,0,0,0
ZNF638,float64,248,0,0,0,0
SLC25A40,float64,248,0,0,0,0
TIMM21,float64,248,0,0,0,0
ADD2,float64,248,0,0,0,0
FGF4,float64,248,0,0,0,0
RASAL2,float64,248,0,0,0,0
VPS9D1,float64,248,0,0,0,0
ZNF37A,float64,248,0,0,0,0
MARK3,float64,248,0,0,0,0
SLC25A3,float64,248,0,0,0,0
FNDC3B,float64,248,0,0,0,0
FOSL2,float64,248,0,0,0,0
CACNG5,float64,248,0,0,0,0
CACNG4,float64,248,0,0,0,0
FRYL,float64,248,0,0,0,0
TMEM131,float64,248,0,0,0,0
FSCN1,float64,248,0,0,0,0
ACTB,float64,248,0,0,0,0
MOCOS,float64,248,0,0,0,0
PLD1,float64,248,0,0,0,0
ATP12A,float64,248,0,0,0,0
WDR62,float64,248,0,0,0,0
DLG1,float64,248,0,0,0,0
RAB7A,float64,248,0,0,0,0
BCAP29,float64,248,0,0,0,0
SEC31B,float64,248,0,0,0,0
SART3,float64,248,0,0,0,0
ARHGAP15,float64,248,0,0,0,0
TUBA3D,float64,248,0,0,0,0
PAX2,float64,248,0,0,0,0
EXOSC7,float64,248,0,0,0,0
KIFAP3,float64,248,0,0,0,0
MKRN2,float64,248,0,0,0,0
MCM6,float64,248,0,0,0,0
REXO2,float64,248,0,0,0,0
RBM7,float64,248,0,0,0,0
RBMS2,float64,248,0,0,0,0
BAZ2A,float64,248,0,0,0,0
PTPN23,float64,248,0,0,0,0
MLH1,float64,248,0,0,0,0
UNG,float64,248,0,0,0,0
FMO4,float64,248,0,0,0,0
KLHL20,float64,248,0,0,0,0
RGS11,float64,248,0,0,0,0
SLC46A1,float64,248,0,0,0,0
PLXNA2,float64,248,0,0,0,0
SPAG5,float64,248,0,0,0,0
ANKRD13A,float64,248,0,0,0,0
TPD52,float64,248,0,0,0,0
ACACB,float64,248,0,0,0,0
TRAF4,float64,248,0,0,0,0
PAG1,float64,248,0,0,0,0
GPATCH1,float64,248,0,0,0,0
ICAM3,float64,248,0,0,0,0
NT5C2,float64,248,0,0,0,0
MCAM,float64,248,0,0,0,0
GPC4,float64,248,0,0,0,0
MBNL3,float64,248,0,0,0,0
CAMSAP3,float64,248,0,0,0,0
RAP1GAP,float64,248,0,0,0,0
XAB2,float64,248,0,0,0,0
ARHGEF1,float64,248,0,0,0,0
STXBP2,float64,248,0,0,0,0
MAP2K7,float64,248,0,0,0,0
NMRK2,float64,248,0,0,0,0
DGKD,float64,248,0,0,0,0
CTTNBP2,float64,248,0,0,0,0
ACTL6B,float64,248,0,0,0,0
RARB,float64,248,0,0,0,0
TOP2B,float64,248,0,0,0,0
TM9SF3,float64,248,0,0,0,0
NFKB2,float64,248,0,0,0,0
UBE2T,float64,248,0,0,0,0
PPP1R12B,float64,248,0,0,0,0
DNAJC10,float64,248,0,0,0,0
GTF3C1,float64,248,0,0,0,0
IL4R,float64,248,0,0,0,0
USP33,float64,248,0,0,0,0
PAK3,float64,248,0,0,0,0
CAPN6,float64,248,0,0,0,0
DCX,float64,248,0,0,0,0
SNRPA,float64,248,0,0,0,0
SPAG6,float64,248,0,0,0,0
EXOSC5,float64,248,0,0,0,0
DYNC1I2,float64,248,0,0,0,0
APBB1IP,float64,248,0,0,0,0
LRCH4,float64,248,0,0,0,0
FAM76B,float64,248,0,0,0,0
SIRT6,float64,248,0,0,0,0
TYR,float64,248,0,0,0,0
POLD3,float64,248,0,0,0,0
ACTN2,float64,248,0,0,0,0
CAPZB,float64,248,0,0,0,0
GPR137B,float64,248,0,0,0,0
NAALAD2,float64,248,0,0,0,0
JADE1,float64,248,0,0,0,0
SLC25A43,float64,248,0,0,0,0
UBE2A,float64,248,0,0,0,0
FGFR1,float64,248,0,0,0,0
FKBP6,float64,248,0,0,0,0
SMC1B,float64,248,0,0,0,0
FBLN1,float64,248,0,0,0,0
ITGA8,float64,248,0,0,0,0
CST7,float64,248,0,0,0,0
MAP2,float64,248,0,0,0,0
PIAS2,float64,248,0,0,0,0
AMPH,float64,248,0,0,0,0
ARAF,float64,248,0,0,0,0
MCCC1,float64,248,0,0,0,0
LAMP3,float64,248,0,0,0,0
FAP,float64,248,0,0,0,0
NEBL,float64,248,0,0,0,0
ACER3,float64,248,0,0,0,0
UBE2K,float64,248,0,0,0,0
PIK3C3,float64,248,0,0,0,0
N4BP2,float64,248,0,0,0,0
TIGAR,float64,248,0,0,0,0
TULP3,float64,248,0,0,0,0
SYNJ2,float64,248,0,0,0,0
ADCY2,float64,248,0,0,0,0
PPP2R5C,float64,248,0,0,0,0
RBFOX1,float64,248,0,0,0,0
GNB1,float64,248,0,0,0,0
HOXA9,float64,248,0,0,0,0
EDN1,float64,248,0,0,0,0
MLLT10,float64,248,0,0,0,0
ZCWPW1,float64,248,0,0,0,0
ADCYAP1R1,float64,248,0,0,0,0
FGF20,float64,248,0,0,0,0
P2RY10,float64,248,0,0,0,0
ITM2A,float64,248,0,0,0,0
NRDC,float64,248,0,0,0,0
VDAC3,float64,248,0,0,0,0
PCM1,float64,248,0,0,0,0
TNRC6C,float64,248,0,0,0,0
CBFA2T2,float64,248,0,0,0,0
BRINP1,float64,248,0,0,0,0
ITCH,float64,248,0,0,0,0
PKD2L2,float64,248,0,0,0,0
TP53INP2,float64,248,0,0,0,0
SDF4,float64,248,0,0,0,0
MYH7B,float64,248,0,0,0,0
BPIFB2,float64,248,0,0,0,0
TP73,float64,248,0,0,0,0
TOLLIP,float64,248,0,0,0,0
UBE2D4,float64,248,0,0,0,0
CLUL1,float64,248,0,0,0,0
RUNX1T1,float64,248,0,0,0,0
CDH17,float64,248,0,0,0,0
THOC1,float64,248,0,0,0,0
FKBP7,float64,248,0,0,0,0
OSBPL6,float64,248,0,0,0,0
SLC1A3,float64,248,0,0,0,0
XRCC5,float64,248,0,0,0,0
LXN,float64,248,0,0,0,0
SP140,float64,248,0,0,0,0
MKNK1,float64,248,0,0,0,0
TNS1,float64,248,0,0,0,0
REXO1,float64,248,0,0,0,0
SAR1A,float64,248,0,0,0,0
CDC14A,float64,248,0,0,0,0
RAPGEF3,float64,248,0,0,0,0
CEACAM1,float64,248,0,0,0,0
SENP1,float64,248,0,0,0,0
DUSP13B,float64,248,0,0,0,0
CIC,float64,248,0,0,0,0
LIPE,float64,248,0,0,0,0
FDFT1,float64,248,0,0,0,0
PAFAH1B3,float64,248,0,0,0,0
OPHN1,float64,248,0,0,0,0
AFM,float64,248,0,0,0,0
KIF22,float64,248,0,0,0,0
SCGN,float64,248,0,0,0,0
CARMIL1,float64,248,0,0,0,0
PGM1,float64,248,0,0,0,0
DDX1,float64,248,0,0,0,0
DNM2,float64,248,0,0,0,0
EPB41L2,float64,248,0,0,0,0
RIMS1,float64,248,0,0,0,0
MOXD1,float64,248,0,0,0,0
STX7,float64,248,0,0,0,0
RABL2B,float64,248,0,0,0,0
KEAP1,float64,248,0,0,0,0
DDX43,float64,248,0,0,0,0
PTPRH,float64,248,0,0,0,0
